school_id,school_name,year,province,batch,subject,major_group,major,score,rank,plan
1001,清华大学,2023,河北,本科批,物理类,,,688,9284,64
1001,清华大学,2024,河北,本科批,物理类,,,686,9521,68
1001,清华大学,2023,河北,本科批,历史类,,,682,3504,20
1001,清华大学,2024,河北,本科批,历史类,,,691,3129,67
1002,北京大学,2023,河北,本科批,物理类,,,681,10140,87
1002,北京大学,2024,河北,本科批,物理类,,,682,10013,44
1002,北京大学,2023,河北,本科批,历史类,,,686,3332,179
1002,北京大学,2024,河北,本科批,历史类,,,689,3208,74
1003,复旦大学,2023,河北,本科批,物理类,,,665,12406,63
1003,复旦大学,2024,河北,本科批,物理类,,,664,12563,63
1003,复旦大学,2023,河北,本科批,历史类,,,664,4397,58
1003,复旦大学,2024,河北,本科批,历史类,,,662,4509,57
1004,上海交通大学,2023,河北,本科批,物理类,,,654,14251,102
1004,上海交通大学,2024,河北,本科批,物理类,,,660,13213,121
1004,上海交通大学,2023,河北,本科批,历史类,,,659,4683,167
1004,上海交通大学,2024,河北,本科批,历史类,,,658,4742,50
1005,浙江大学,2023,河北,本科批,物理类,,,652,14615,117
1005,浙江大学,2024,河北,本科批,物理类,,,662,12884,129
1005,浙江大学,2023,河北,本科批,历史类,,,658,4742,89
1005,浙江大学,2024,河北,本科批,历史类,,,654,4987,182
1006,南京大学,2023,河北,本科批,物理类,,,655,14072,130
1006,南京大学,2024,河北,本科批,物理类,,,649,15178,27
1006,南京大学,2023,河北,本科批,历史类,,,651,5180,41
1006,南京大学,2024,河北,本科批,历史类,,,646,5517,161
1007,中国科学技术大学,2023,河北,本科批,物理类,,,649,15178,98
1007,中国科学技术大学,2024,河北,本科批,物理类,,,647,15565,133
1007,中国科学技术大学,2023,河北,本科批,历史类,,,652,5115,158
1007,中国科学技术大学,2024,河北,本科批,历史类,,,650,5245,151
1008,华中科技大学,2023,河北,本科批,物理类,,,631,19043,74
1008,华中科技大学,2024,河北,本科批,物理类,,,632,18804,20
1008,华中科技大学,2023,河北,本科批,历史类,,,628,6921,169
1008,华中科技大学,2024,河北,本科批,历史类,,,635,6337,148
1009,武汉大学,2023,河北,本科批,物理类,,,625,20539,78
1009,武汉大学,2024,河北,本科批,物理类,,,637,17656,39
1009,武汉大学,2023,河北,本科批,历史类,,,629,6835,170
1009,武汉大学,2024,河北,本科批,历史类,,,633,6499,102
1010,中山大学,2023,河北,本科批,物理类,,,622,21330,127
1010,中山大学,2024,河北,本科批,物理类,,,626,20281,103
1010,中山大学,2023,河北,本科批,历史类,,,629,6835,24
1010,中山大学,2024,河北,本科批,历史类,,,625,7188,63
1011,西安交通大学,2023,河北,本科批,物理类,,,620,21875,171
1011,西安交通大学,2024,河北,本科批,物理类,,,630,19284,102
1011,西安交通大学,2023,河北,本科批,历史类,,,620,7656,98
1011,西安交通大学,2024,河北,本科批,历史类,,,627,7009,41
1012,北京航空航天大学,2023,河北,本科批,物理类,,,621,21601,122
1012,北京航空航天大学,2024,河北,本科批,物理类,,,624,20799,141
1012,北京航空航天大学,2023,河北,本科批,历史类,,,618,7851,47
1012,北京航空航天大学,2024,河北,本科批,历史类,,,625,7188,176
1013,同济大学,2023,河北,本科批,物理类,,,625,20539,36
1013,同济大学,2024,河北,本科批,物理类,,,623,21063,69
1013,同济大学,2023,河北,本科批,历史类,,,623,7372,165
1013,同济大学,2024,河北,本科批,历史类,,,623,7372,127
1014,北京理工大学,2023,河北,本科批,物理类,,,616,23006,65
1014,北京理工大学,2024,河北,本科批,物理类,,,624,20799,90
1014,北京理工大学,2023,河北,本科批,历史类,,,619,7753,168
1014,北京理工大学,2024,河北,本科批,历史类,,,625,7188,65
1015,哈尔滨工业大学,2023,河北,本科批,物理类,,,616,23006,105
1015,哈尔滨工业大学,2024,河北,本科批,物理类,,,616,23006,117
1015,哈尔滨工业大学,2023,河北,本科批,历史类,,,614,8257,166
1015,哈尔滨工业大学,2024,河北,本科批,历史类,,,610,8684,13
1016,天津大学,2023,河北,本科批,物理类,,,618,22433,107
1016,天津大学,2024,河北,本科批,物理类,,,609,25127,137
1016,天津大学,2023,河北,本科批,历史类,,,616,8052,154
1016,天津大学,2024,河北,本科批,历史类,,,609,8794,61
1017,东南大学,2023,河北,本科批,物理类,,,612,24195,100
1017,东南大学,2024,河北,本科批,物理类,,,615,23297,37
1017,东南大学,2023,河北,本科批,历史类,,,612,8468,121
1017,东南大学,2024,河北,本科批,历史类,,,609,8794,57
1018,厦门大学,2023,河北,本科批,物理类,,,611,24502,81
1018,厦门大学,2024,河北,本科批,物理类,,,607,25769,13
1018,厦门大学,2023,河北,本科批,历史类,,,613,8362,119
1018,厦门大学,2024,河北,本科批,历史类,,,610,8684,34
1019,华南理工大学,2023,河北,本科批,物理类,,,605,26426,167
1019,华南理工大学,2024,河北,本科批,物理类,,,611,24502,186
1019,华南理工大学,2023,河北,本科批,历史类,,,607,9019,193
1019,华南理工大学,2024,河北,本科批,历史类,,,604,9366,72
1020,北京师范大学,2023,河北,本科批,物理类,,,602,27445,48
1020,北京师范大学,2024,河北,本科批,物理类,,,608,25446,200
1020,北京师范大学,2023,河北,本科批,历史类,,,608,8906,12
1020,北京师范大学,2024,河北,本科批,历史类,,,605,9249,64
1021,电子科技大学,2023,河北,本科批,物理类,,,603,27101,180
1021,电子科技大学,2024,河北,本科批,物理类,,,600,28145,187
1021,电子科技大学,2023,河北,本科批,历史类,,,602,9605,91
1021,电子科技大学,2024,河北,本科批,历史类,,,605,9249,16
1022,中南大学,2023,河北,本科批,物理类,,,595,29976,184
1022,中南大学,2024,河北,本科批,物理类,,,594,30356,173
1022,中南大学,2023,河北,本科批,历史类,,,596,10360,140
1022,中南大学,2024,河北,本科批,历史类,,,594,10624,128
1023,山东大学,2023,河北,本科批,物理类,,,595,29976,132
1023,山东大学,2024,河北,本科批,物理类,,,593,30741,72
1023,山东大学,2023,河北,本科批,历史类,,,598,10102,86
1023,山东大学,2024,河北,本科批,历史类,,,603,9485,59
1024,大连理工大学,2023,河北,本科批,物理类,,,593,30741,90
1024,大连理工大学,2024,河北,本科批,物理类,,,590,31926,93
1024,大连理工大学,2023,河北,本科批,历史类,,,596,10360,58
1024,大连理工大学,2024,河北,本科批,历史类,,,594,10624,130
1025,重庆大学,2023,河北,本科批,物理类,,,593,30741,57
1025,重庆大学,2024,河北,本科批,物理类,,,597,29230,151
1025,重庆大学,2023,河北,本科批,历史类,,,594,10624,132
1025,重庆大学,2024,河北,本科批,历史类,,,597,10230,129
1026,吉林大学,2023,河北,本科批,物理类,,,585,34002,152
1026,吉林大学,2024,河北,本科批,物理类,,,583,34870,125
1026,吉林大学,2023,河北,本科批,历史类,,,583,12204,37
1026,吉林大学,2024,河北,本科批,历史类,,,594,10624,167
1027,湖南大学,2023,河北,本科批,物理类,,,589,32331,64
1027,湖南大学,2024,河北,本科批,物理类,,,592,31131,143
1027,湖南大学,2023,河北,本科批,历史类,,,587,11604,128
1027,湖南大学,2024,河北,本科批,历史类,,,591,11034,55
1028,中国农业大学,2023,河北,本科批,物理类,,,580,36214,122
1028,中国农业大学,2024,河北,本科批,物理类,,,583,34870,58
1028,中国农业大学,2023,河北,本科批,历史类,,,589,11315,11
1028,中国农业大学,2024,河北,本科批,历史类,,,589,11315,92
1029,华东师范大学,2023,河北,本科批,物理类,,,588,32741,176
1029,华东师范大学,2024,河北,本科批,物理类,,,587,33156,102
1029,华东师范大学,2023,河北,本科批,历史类,,,578,12998,11
1029,华东师范大学,2024,河北,本科批,历史类,,,580,12674,155
1030,西北工业大学,2023,河北,本科批,物理类,,,576,38086,149
1030,西北工业大学,2024,河北,本科批,物理类,,,586,33576,83
1030,西北工业大学,2023,河北,本科批,历史类,,,585,11900,170
1030,西北工业大学,2024,河北,本科批,历史类,,,586,11751,153
2001,苏州大学,2023,河北,本科批,物理类,,,575,38569,41
2001,苏州大学,2024,河北,本科批,物理类,,,571,40563,75
2001,苏州大学,2023,河北,本科批,历史类,,,570,14377,128
2001,苏州大学,2024,河北,本科批,历史类,,,575,13499,126
2002,武汉理工大学,2023,河北,本科批,物理类,,,567,42661,15
2002,武汉理工大学,2024,河北,本科批,物理类,,,577,37609,143
2002,武汉理工大学,2023,河北,本科批,历史类,,,565,15312,197
2002,武汉理工大学,2024,河北,本科批,历史类,,,572,14019,198
2003,西南交通大学,2023,河北,本科批,物理类,,,567,42661,163
2003,西南交通大学,2024,河北,本科批,物理类,,,563,44866,11
2003,西南交通大学,2023,河北,本科批,历史类,,,564,15506,23
2003,西南交通大学,2024,河北,本科批,历史类,,,570,14377,90
2004,暨南大学,2023,河北,本科批,物理类,,,563,44866,169
2004,暨南大学,2024,河北,本科批,物理类,,,561,46012,83
2004,暨南大学,2023,河北,本科批,历史类,,,568,14744,78
2004,暨南大学,2024,河北,本科批,历史类,,,568,14744,53
2005,郑州大学,2023,河北,本科批,物理类,,,559,47186,123
2005,郑州大学,2024,河北,本科批,物理类,,,559,47186,64
2005,郑州大学,2023,河北,本科批,历史类,,,566,15120,71
2005,郑州大学,2024,河北,本科批,历史类,,,562,15902,199
2006,南京师范大学,2023,河北,本科批,物理类,,,562,45435,134
2006,南京师范大学,2024,河北,本科批,物理类,,,561,46012,131
2006,南京师范大学,2023,河北,本科批,历史类,,,554,17589,60
2006,南京师范大学,2024,河北,本科批,历史类,,,553,17812,42
2007,合肥工业大学,2023,河北,本科批,物理类,,,560,46595,59
2007,合肥工业大学,2024,河北,本科批,物理类,,,556,49004,70
2007,合肥工业大学,2023,河北,本科批,历史类,,,562,15902,97
2007,合肥工业大学,2024,河北,本科批,历史类,,,554,17589,155
2008,华中师范大学,2023,河北,本科批,物理类,,,558,47784,15
2008,华中师范大学,2024,河北,本科批,物理类,,,557,48390,91
2008,华中师范大学,2023,河北,本科批,历史类,,,554,17589,119
2008,华中师范大学,2024,河北,本科批,历史类,,,550,18498,78
2009,上海大学,2023,河北,本科批,物理类,,,557,48390,102
2009,上海大学,2024,河北,本科批,物理类,,,556,49004,117
2009,上海大学,2023,河北,本科批,历史类,,,556,17151,71
2009,上海大学,2024,河北,本科批,历史类,,,559,16515,190
2010,西北大学,2023,河北,本科批,物理类,,,550,52853,85
2010,西北大学,2024,河北,本科批,物理类,,,546,55586,140
2010,西北大学,2023,河北,本科批,历史类,,,545,19702,85
2010,西北大学,2024,河北,本科批,历史类,,,547,19211,126
3001,深圳大学,2023,河北,本科批,物理类,,,544,57005,190
3001,深圳大学,2024,河北,本科批,物理类,,,535,63852,96
3001,深圳大学,2023,河北,本科批,历史类,,,542,20461,161
3001,深圳大学,2024,河北,本科批,历史类,,,538,21519,76
3002,浙江工业大学,2023,河北,本科批,物理类,,,538,61483,179
3002,浙江工业大学,2024,河北,本科批,物理类,,,530,68005,39
3002,浙江工业大学,2023,河北,本科批,历史类,,,541,20720,199
3002,浙江工业大学,2024,河北,本科批,历史类,,,533,22918,95
3003,江苏大学,2023,河北,本科批,物理类,,,528,69741,100
3003,江苏大学,2024,河北,本科批,物理类,,,530,68005,32
3003,江苏大学,2023,河北,本科批,历史类,,,529,24103,39
3003,江苏大学,2024,河北,本科批,历史类,,,530,23801,113
3004,河南大学,2023,河北,本科批,物理类,,,527,70625,116
3004,河南大学,2024,河北,本科批,物理类,,,520,77139,45
3004,河南大学,2023,河北,本科批,历史类,,,524,25671,162
3004,河南大学,2024,河北,本科批,历史类,,,525,25349,168
3005,扬州大学,2023,河北,本科批,物理类,,,522,75219,68
3005,扬州大学,2024,河北,本科批,物理类,,,522,75219,115
3005,扬州大学,2023,河北,本科批,历史类,,,526,25032,200
3005,扬州大学,2024,河北,本科批,历史类,,,523,25997,184
3006,青岛大学,2023,河北,本科批,物理类,,,519,78117,190
3006,青岛大学,2024,河北,本科批,物理类,,,525,72428,59
3006,青岛大学,2023,河北,本科批,历史类,,,516,28394,192
3006,青岛大学,2024,河北,本科批,历史类,,,516,28394,71
4001,中原工学院,2023,河北,本科批,物理类,,,501,98009,41
4001,中原工学院,2024,河北,本科批,物理类,,,496,104383,180
4001,中原工学院,2023,河北,本科批,历史类,,,503,33449,50
4001,中原工学院,2024,河北,本科批,历史类,,,502,33873,144
4002,广东技术师范大学,2023,河北,本科批,物理类,,,501,98009,86
4002,广东技术师范大学,2024,河北,本科批,物理类,,,501,98009,121
4002,广东技术师范大学,2023,河北,本科批,历史类,,,501,34303,41
4002,广东技术师范大学,2024,河北,本科批,历史类,,,496,36534,55
4003,成都工业学院,2023,河北,本科批,物理类,,,488,115456,95
4003,成都工业学院,2024,河北,本科批,物理类,,,490,112583,84
4003,成都工业学院,2023,河北,本科批,历史类,,,487,40922,137
4003,成都工业学院,2024,河北,本科批,历史类,,,489,39903,58
5001,黄河科技学院,2023,河北,本科批,物理类,,,457,170644,175
5001,黄河科技学院,2024,河北,本科批,物理类,,,465,154278,102
5001,黄河科技学院,2023,河北,本科批,历史类,,,464,54682,45
5001,黄河科技学院,2024,河北,本科批,历史类,,,463,55375,141
5002,广州南方学院,2023,河北,本科批,物理类,,,459,166396,188
5002,广州南方学院,2024,河北,本科批,物理类,,,457,170644,175
5002,广州南方学院,2023,河北,本科批,历史类,,,452,63610,150
5002,广州南方学院,2024,河北,本科批,历史类,,,452,63610,114
6001,河南职业技术学院,2023,河北,本科批,物理类,,,377,467684,44
6001,河南职业技术学院,2024,河北,本科批,物理类,,,379,456044,136
6001,河南职业技术学院,2023,河北,本科批,历史类,,,378,161639,144
6001,河南职业技术学院,2024,河北,本科批,历史类,,,382,153693,168
6002,成都航空职业技术学院,2023,河北,本科批,物理类,,,374,485705,139
6002,成都航空职业技术学院,2024,河北,本科批,物理类,,,369,517296,54
6002,成都航空职业技术学院,2023,河北,本科批,历史类,,,374,169996,145
6002,成都航空职业技术学院,2024,河北,本科批,历史类,,,372,174336,149
1294,山东信息职业技术学院,2025,河北,专科提前批,历史类,,,481,49775,
1589,威海职业学院,2025,河北,专科提前批,历史类,,,459,70974,
2313,江西航空职业技术学院,2025,河北,专科提前批,历史类,,,443,74361,
769,湖南汽车工程职业大学,2025,河北,专科提前批,历史类,,,440,40662,
100,北京交通大学,2025,河北,本科批,历史类,,,607,4558,
1000,兰州石化职业技术大学,2025,河北,本科批,历史类,,,531,24485,
1001,兰州文理学院,2025,河北,本科批,历史类,,,540,22095,
1005,廊坊师范学院,2025,河北,本科批,历史类,,,521,18763,
1006,廊坊师范学院,2025,河北,本科批,历史类,,,503,39505,
1010,乐山师范学院,2025,河北,本科批,历史类,,,526,32409,
1011,丽水学院,2025,河北,本科批,历史类,,,531,14990,
1013,辽东学院,2025,河北,本科批,历史类,,,535,23511,
1014,辽宁大学,2025,河北,本科批,历史类,,,602,1976,
1017,辽宁工程技术大学,2025,河北,本科批,历史类,,,550,9033,
1019,辽宁工业大学,2025,河北,本科批,历史类,,,554,9033,
1025,辽宁科技大学,2025,河北,本科批,历史类,,,545,7696,
1033,辽宁师范大学,2025,河北,本科批,历史类,,,576,5546,
1042,辽宁中医药大学,2025,河北,本科批,历史类,,,552,4942,
1045,聊城大学,2025,河北,本科批,历史类,,,512,9299,
1047,临沂大学,2025,河北,本科批,历史类,,,548,13269,
1049,岭南师范学院,2025,河北,本科批,历史类,,,536,14639,
1055,龙岩学院,2025,河北,本科批,历史类,,,524,22095,
1056,陇东学院,2025,河北,本科批,历史类,,,531,24485,
1058,鲁东大学,2025,河北,本科批,历史类,,,543,10728,
1059,鲁迅美术学院,2025,河北,本科批,历史类,,,559,18763,
106,北京科技大学,2025,河北,本科批,历史类,,,619,1789,
1062,洛阳理工学院,2025,河北,本科批,历史类,,,542,16100,
1063,洛阳师范学院,2025,河北,本科批,历史类,,,534,21243,
1066,吕梁学院,2025,河北,本科批,历史类,,,522,21668,
1072,绵阳师范学院,2025,河北,本科批,历史类,,,553,15706,
1074,民政职业大学,2025,河北,本科批,历史类,,,545,22095,
1076,闽江学院,2025,河北,本科批,历史类,,,542,11284,
1078,闽南师范大学,2025,河北,本科批,历史类,,,537,12601,
1080,牡丹江师范学院,2025,河北,本科批,历史类,,,527,19607,
1082,南昌大学,2025,河北,本科批,历史类,,,602,2181,
1083,南昌航空大学,2025,河北,本科批,历史类,,,550,10447,
1085,南昌师范学院,2025,河北,本科批,历史类,,,533,30800,
1086,南昌医学院,2025,河北,本科批,历史类,,,550,22582,
1089,南方医科大学,2025,河北,本科批,历史类,,,586,2651,
1090,南华大学,2025,河北,本科批,历史类,,,564,5759,
1091,南京财经大学,2025,河北,本科批,历史类,,,601,3051,
1093,南京大学,2025,河北,本科批,历史类,,,659,167,
1095,南京工程学院,2025,河北,本科批,历史类,,,561,7950,
1096,南京工业大学,2025,河北,本科批,历史类,,,603,3836,
1098,南京工业职业技术大学,2025,河北,本科批,历史类,,,562,15706,
1099,南京航空航天大学,2025,河北,本科批,历史类,,,617,1523,
1105,南京理工大学,2025,河北,本科批,历史类,,,618,2777,
1107,南京林业大学,2025,河北,本科批,历史类,,,601,3363,
111,北京理工大学,2025,河北,本科批,历史类,,,639,639,
1110,南京农业大学,2025,河北,本科批,历史类,,,611,2071,
1112,南京审计大学,2025,河北,本科批,历史类,,,608,1789,
1113,南京师范大学,2025,河北,本科批,历史类,,,614,1200,
1115,南京特殊教育师范学院,2025,河北,本科批,历史类,,,546,13600,
1117,南京晓庄学院,2025,河北,本科批,历史类,,,551,11592,
1118,南京信息工程大学,2025,河北,本科批,历史类,,,605,2651,
1123,南京艺术学院,2025,河北,本科批,历史类,,,581,11023,
1124,南京艺术学院,2025,河北,本科批,历史类,,,571,11284,
1129,南开大学,2025,河北,本科批,历史类,,,647,266,
113,北京联合大学,2025,河北,本科批,历史类,,,558,5546,
1130,南宁师范大学,2025,河北,本科批,历史类,,,578,11905,
1131,南通大学,2025,河北,本科批,历史类,,,579,4350,
1136,南阳理工学院,2025,河北,本科批,历史类,,,536,16482,
1138,南阳师范学院,2025,河北,本科批,历史类,,,538,23040,
1140,内江师范学院,2025,河北,本科批,历史类,,,546,15706,
1141,内蒙古财经大学,2025,河北,本科批,历史类,,,403,83390,
1142,内蒙古财经大学,2025,河北,本科批,历史类,,,554,10728,
1143,内蒙古大学,2025,河北,本科批,历史类,,,431,75054,
1144,内蒙古大学,2025,河北,本科批,历史类,,,600,2528,
1146,内蒙古工业大学,2025,河北,本科批,历史类,,,550,22582,
1149,内蒙古科技大学包头师范学院,2025,河北,本科批,历史类,,,537,16482,
115,北京林业大学,2025,河北,本科批,历史类,,,613,1611,
1150,内蒙古科技大学,2025,河北,本科批,历史类,,,548,12935,
